"","circuit_name","year","race_milliseconds","race_time","raceId"
"1952","Belgian Grand Prix",2014,5167381,"01:26:07.381",911
"1953","Brazilian Grand Prix",2014,5402555,"01:30:02.555",917
"1954","Brazilian Grand Prix",2014,5404012,"01:30:04.011",917
"1955","Brazilian Grand Prix",2014,5443586,"01:30:43.586",917
"1956","Brazilian Grand Prix",2014,5451213,"01:30:51.212",917
"1957","Brazilian Grand Prix",2014,5453975,"01:30:53.975",917
"1958","Brazilian Grand Prix",2014,5464461,"01:31:04.461",917
"1959","Brazilian Grand Prix",2014,5466285,"01:31:06.284",917
"1960","Brazilian Grand Prix",2014,5466489,"01:31:06.488",917
"1961","Brazilian Grand Prix",2014,5472640,"01:31:12.640",917
"1962","British Grand Prix",2014,8812094,"02:26:52.093",908
"1963","British Grand Prix",2014,8842229,"02:27:22.228",908
"1964","British Grand Prix",2014,8858589,"02:27:38.588",908
"1965","British Grand Prix",2014,8859484,"02:27:39.484",908
"1966","British Grand Prix",2014,8865958,"02:27:45.958",908
"1967","British Grand Prix",2014,8872040,"02:27:52.040",908
"1968","British Grand Prix",2014,8874657,"02:27:54.656",908
"1969","British Grand Prix",2014,8900786,"02:28:20.786",908
"1970","British Grand Prix",2014,8901434,"02:28:21.433",908
"1971","Canadian Grand Prix",2014,5952830,"01:39:12.829",906
"1972","Canadian Grand Prix",2014,5957066,"01:39:17.065",906
"1973","Canadian Grand Prix",2014,5958077,"01:39:18.077",906
"1974","Canadian Grand Prix",2014,5964585,"01:39:24.585",906
"1975","Canadian Grand Prix",2014,5965673,"01:39:25.672",906
"1976","Canadian Grand Prix",2014,5967699,"01:39:27.698",906
"1977","Canadian Grand Prix",2014,5976408,"01:39:36.408",906
"1978","Canadian Grand Prix",2014,5980856,"01:39:40.855",906
"1979","Canadian Grand Prix",2014,5982084,"01:39:42.083",906
"1980","Canadian Grand Prix",2014,6006508,"01:40:06.507",906
"1981","Chinese Grand Prix",2014,5608338,"01:33:28.337",903
"1982","Chinese Grand Prix",2014,5626400,"01:33:46.399",903
"1983","Chinese Grand Prix",2014,5631942,"01:33:51.942",903
"1984","Chinese Grand Prix",2014,5635474,"01:33:55.474",903
"1985","Chinese Grand Prix",2014,5656116,"01:34:16.115",903
"1986","Chinese Grand Prix",2014,5662633,"01:34:22.632",903
"1987","Chinese Grand Prix",2014,5664035,"01:34:24.034",903
"1988","Chinese Grand Prix",2014,5684673,"01:34:44.672",903
"1989","Chinese Grand Prix",2014,5690985,"01:34:50.984",903
"1990","German Grand Prix",2014,5622914,"01:33:42.913",909
"1991","German Grand Prix",2014,5643703,"01:34:03.703",909
"1992","German Grand Prix",2014,5645444,"01:34:05.444",909
"1993","German Grand Prix",2014,5666928,"01:34:26.927",909
"1994","German Grand Prix",2014,5675381,"01:34:35.381",909
"1995","German Grand Prix",2014,5675463,"01:34:35.462",909
"1996","German Grand Prix",2014,5687092,"01:34:47.091",909
"1997","German Grand Prix",2014,5707625,"01:35:07.625",909
"1998","Hungarian Grand Prix",2014,6785058,"01:53:05.057",910
"1999","Hungarian Grand Prix",2014,6790283,"01:53:10.283",910
"2000","Hungarian Grand Prix",2014,6790915,"01:53:10.914",910
"2001","Hungarian Grand Prix",2014,6791419,"01:53:11.418",910
"2002","Hungarian Grand Prix",2014,6814899,"01:53:34.899",910
"2003","Hungarian Grand Prix",2014,6816549,"01:53:36.548",910
"2004","Hungarian Grand Prix",2014,6826022,"01:53:46.021",910
"2005","Hungarian Grand Prix",2014,6826402,"01:53:46.402",910
"2006","Hungarian Grand Prix",2014,6843585,"01:54:03.585",910
"2007","Hungarian Grand Prix",2014,6852338,"01:54:12.337",910
"2008","Hungarian Grand Prix",2014,6853227,"01:54:13.226",910
"2009","Hungarian Grand Prix",2014,6863523,"01:54:23.523",910
"2010","Hungarian Grand Prix",2014,6869082,"01:54:29.082",910
"2011","Italian Grand Prix",2014,4750236,"01:19:10.235",912
"2012","Italian Grand Prix",2014,4753411,"01:19:13.411",912
"2013","Italian Grand Prix",2014,4775262,"01:19:35.261",912
"2014","Italian Grand Prix",2014,4791022,"01:19:51.021",912
"2015","Italian Grand Prix",2014,4800545,"01:20:00.545",912
"2016","Italian Grand Prix",2014,4810201,"01:20:10.201",912
"2017","Italian Grand Prix",2014,4812754,"01:20:12.753",912
"2018","Italian Grand Prix",2014,4813299,"01:20:13.298",912
"2019","Italian Grand Prix",2014,4813771,"01:20:13.770",912
"2020","Italian Grand Prix",2014,4816407,"01:20:16.407",912
"2021","Italian Grand Prix",2014,4821420,"01:20:21.420",912
"2022","Italian Grand Prix",2014,4822842,"01:20:22.841",912
"2023","Italian Grand Prix",2014,4823329,"01:20:23.328",912
"2024","Japanese Grand Prix",2014,6703021,"01:51:43.020",914
"2025","Japanese Grand Prix",2014,6712201,"01:51:52.201",914
"2026","Japanese Grand Prix",2014,6732143,"01:52:12.143",914
"2027","Japanese Grand Prix",2014,6741839,"01:52:21.838",914
"2028","Japanese Grand Prix",2014,6770571,"01:52:50.570",914
"2029","Japanese Grand Prix",2014,6816794,"01:53:36.793",914
"2030","Japanese Grand Prix",2014,6818147,"01:53:38.146",914
"2031","Japanese Grand Prix",2014,6818969,"01:53:38.969",914
"2032","Japanese Grand Prix",2014,6830659,"01:53:50.658",914
"2033","Malaysian Grand Prix",2014,6025974,"01:40:25.974",901
"2034","Malaysian Grand Prix",2014,6043287,"01:40:43.287",901
"2035","Malaysian Grand Prix",2014,6050508,"01:40:50.507",901
"2036","Malaysian Grand Prix",2014,6061966,"01:41:01.966",901
"2037","Malaysian Grand Prix",2014,6073173,"01:41:13.172",901
"2038","Malaysian Grand Prix",2014,6109665,"01:41:49.664",901
"2039","Malaysian Grand Prix",2014,6111050,"01:41:51.050",901
"2040","Malaysian Grand Prix",2014,6111511,"01:41:51.511",901
"2041","Monaco Grand Prix",2014,6567661,"01:49:27.661",905
"2042","Monaco Grand Prix",2014,6576871,"01:49:36.871",905
"2043","Monaco Grand Prix",2014,6577275,"01:49:37.274",905
"2044","Monaco Grand Prix",2014,6600113,"01:50:00.113",905
"2045","Russian Grand Prix",2014,5510744,"01:31:50.743",915
"2046","Russian Grand Prix",2014,5524401,"01:32:04.400",915
"2047","Russian Grand Prix",2014,5528169,"01:32:08.168",915
"2048","Russian Grand Prix",2014,5540978,"01:32:20.978",915
"2049","Russian Grand Prix",2014,5564360,"01:32:44.359",915
"2050","Russian Grand Prix",2014,5570760,"01:32:50.760",915
"2051","Russian Grand Prix",2014,5572556,"01:32:52.555",915
"2052","Russian Grand Prix",2014,5576929,"01:32:56.929",915
"2053","Russian Grand Prix",2014,5589621,"01:33:09.621",915
"2054","Russian Grand Prix",2014,5590811,"01:33:10.810",915
"2055","Russian Grand Prix",2014,5591621,"01:33:11.621",915
"2056","Russian Grand Prix",2014,5592053,"01:33:12.052",915
"2057","Russian Grand Prix",2014,5608039,"01:33:28.038",915
"2058","Singapore Grand Prix",2014,7204795,"02:00:04.795",913
"2059","Singapore Grand Prix",2014,7218329,"02:00:18.328",913
"2060","Singapore Grand Prix",2014,7219068,"02:00:19.068",913
"2061","Singapore Grand Prix",2014,7220184,"02:00:20.184",913
"2062","Singapore Grand Prix",2014,7246956,"02:00:46.956",913
"2063","Singapore Grand Prix",2014,7261596,"02:01:01.595",913
"2064","Singapore Grand Prix",2014,7263833,"02:01:03.832",913
"2065","Singapore Grand Prix",2014,7265436,"02:01:05.435",913
"2066","Singapore Grand Prix",2014,7266456,"02:01:06.456",913
"2067","Singapore Grand Prix",2014,7267025,"02:01:07.024",913
"2068","Singapore Grand Prix",2014,7269860,"02:01:09.859",913
"2069","Singapore Grand Prix",2014,7271710,"02:01:11.710",913
"2070","Singapore Grand Prix",2014,7272824,"02:01:12.823",913
"2071","Singapore Grand Prix",2014,7276803,"02:01:16.802",913
"2072","Singapore Grand Prix",2014,7298983,"02:01:38.983",913
"2073","Singapore Grand Prix",2014,7299338,"02:01:39.337",913
"2074","Spanish Grand Prix",2014,6065155,"01:41:05.154",904
"2075","Spanish Grand Prix",2014,6065791,"01:41:05.791",904
"2076","Spanish Grand Prix",2014,6114169,"01:41:54.168",904
"2077","Spanish Grand Prix",2014,6141857,"01:42:21.856",904
"2078","Spanish Grand Prix",2014,6144448,"01:42:24.448",904
"2079","Spanish Grand Prix",2014,6152898,"01:42:32.898",904
"2080","United States Grand Prix",2014,6004785,"01:40:04.784",916
"2081","United States Grand Prix",2014,6009099,"01:40:09.099",916
"2082","United States Grand Prix",2014,6030345,"01:40:30.345",916
"2083","United States Grand Prix",2014,6031709,"01:40:31.708",916
"2084","United States Grand Prix",2014,6035777,"01:40:35.777",916
"2085","United States Grand Prix",2014,6100016,"01:41:40.015",916
"2086","United States Grand Prix",2014,6100519,"01:41:40.519",916
"2087","United States Grand Prix",2014,6105467,"01:41:45.466",916
"2088","United States Grand Prix",2014,6113648,"01:41:53.648",916
"2089","United States Grand Prix",2014,6112655,"01:41:52.654",916
"2090","Abu Dhabi Grand Prix",2015,5910175,"01:38:30.175",945
"2091","Abu Dhabi Grand Prix",2015,5918446,"01:38:38.445",945
"2092","Abu Dhabi Grand Prix",2015,5929605,"01:38:49.604",945
"2093","Abu Dhabi Grand Prix",2015,5953910,"01:39:13.909",945
"2094","Abu Dhabi Grand Prix",2015,5974127,"01:39:34.127",945
"2095","Abu Dhabi Grand Prix",2015,5975185,"01:39:35.185",945
"2096","Abu Dhabi Grand Prix",2015,6003793,"01:40:03.792",945
"2097","Abu Dhabi Grand Prix",2015,6007926,"01:40:07.926",945
"2098","Abu Dhabi Grand Prix",2015,6008376,"01:40:08.376",945
"2099","Abu Dhabi Grand Prix",2015,6012546,"01:40:12.546",945
"2100","Abu Dhabi Grand Prix",2015,6013700,"01:40:13.699",945
"2101","Australian Grand Prix",2015,5514067,"01:31:54.067",926
"2102","Australian Grand Prix",2015,5515427,"01:31:55.426",926
"2103","Australian Grand Prix",2015,5548590,"01:32:28.590",926
"2104","Australian Grand Prix",2015,5552263,"01:32:32.262",926
"2105","Australian Grand Prix",2015,5609216,"01:33:29.216",926
"2106","Austrian Grand Prix",2015,5416930,"01:30:16.930",933
"2107","Austrian Grand Prix",2015,5425730,"01:30:25.729",933
"2108","Austrian Grand Prix",2015,5434503,"01:30:34.502",933
"2109","Austrian Grand Prix",2015,5435111,"01:30:35.110",933
"2110","Austrian Grand Prix",2015,5470534,"01:31:10.533",933
"2111","Austrian Grand Prix",2015,5481005,"01:31:21.005",933
"2112","Bahrain Grand Prix",2015,5705809,"01:35:05.809",929
"2113","Bahrain Grand Prix",2015,5709189,"01:35:09.189",929
"2114","Bahrain Grand Prix",2015,5711842,"01:35:11.841",929
"2115","Bahrain Grand Prix",2015,5748766,"01:35:48.765",929
"2116","Bahrain Grand Prix",2015,5749798,"01:35:49.797",929
"2117","Bahrain Grand Prix",2015,5767560,"01:36:07.560",929
"2118","Bahrain Grand Prix",2015,5790572,"01:36:30.572",929
"2119","Belgian Grand Prix",2015,5020387,"01:23:40.386",937
"2120","Belgian Grand Prix",2015,5022445,"01:23:42.444",937
"2121","Belgian Grand Prix",2015,5058375,"01:24:18.375",937
"2122","Belgian Grand Prix",2015,5066079,"01:24:26.078",937
"2123","Belgian Grand Prix",2015,5074384,"01:24:34.384",937
"2124","Belgian Grand Prix",2015,5075670,"01:24:35.670",937
"2125","Belgian Grand Prix",2015,5076090,"01:24:36.090",937
"2126","Belgian Grand Prix",2015,5076463,"01:24:36.462",937
"2127","Belgian Grand Prix",2015,5081427,"01:24:41.426",937
"2128","Belgian Grand Prix",2015,5111621,"01:25:11.621",937
"2129","Belgian Grand Prix",2015,5122698,"01:25:22.698",937
"2130","Brazilian Grand Prix",2015,5469090,"01:31:09.090",944
"2131","Brazilian Grand Prix",2015,5476846,"01:31:16.845",944
"2132","Brazilian Grand Prix",2015,5483334,"01:31:23.333",944
"2133","Brazilian Grand Prix",2015,5516633,"01:31:56.632",944
"2134","British Grand Prix",2015,5487729,"01:31:27.729",934
"2135","British Grand Prix",2015,5498685,"01:31:38.685",934
"2136","British Grand Prix",2015,5513172,"01:31:53.171",934
"2137","British Grand Prix",2015,5524568,"01:32:04.568",934
"2138","British Grand Prix",2015,5550923,"01:32:30.922",934
"2139","British Grand Prix",2015,5551684,"01:32:31.684",934
"2140","British Grand Prix",2015,5566473,"01:32:46.472",934
"2141","Canadian Grand Prix",2015,5513145,"01:31:53.145",932
"2142","Canadian Grand Prix",2015,5515430,"01:31:55.430",932
"2143","Canadian Grand Prix",2015,5553811,"01:32:33.810",932
"2144","Canadian Grand Prix",2015,5558770,"01:32:38.770",932
"2145","Canadian Grand Prix",2015,5563048,"01:32:43.047",932
"2146","Canadian Grand Prix",2015,5569526,"01:32:49.525",932
"2147","Canadian Grand Prix",2015,5579809,"01:32:59.809",932
"2148","Chinese Grand Prix",2015,5982008,"01:39:42.007",928
"2149","Chinese Grand Prix",2015,5982722,"01:39:42.721",928
"2150","Chinese Grand Prix",2015,5984996,"01:39:44.996",928
"2151","Chinese Grand Prix",2015,5985843,"01:39:45.842",928
"2152","Chinese Grand Prix",2015,5990552,"01:39:50.551",928
"2153","Chinese Grand Prix",2015,5991893,"01:39:51.893",928
"2154","Chinese Grand Prix",2015,6001016,"01:40:01.015",928
"2155","Chinese Grand Prix",2015,6004633,"01:40:04.632",928
"2156","Chinese Grand Prix",2015,6014125,"01:40:14.125",928
"2157","Hungarian Grand Prix",2015,6369985,"01:46:09.984",936
"2158","Hungarian Grand Prix",2015,6385733,"01:46:25.733",936
"2159","Hungarian Grand Prix",2015,6395069,"01:46:35.069",936
"2160","Hungarian Grand Prix",2015,6414236,"01:46:54.235",936
"2161","Hungarian Grand Prix",2015,6419064,"01:46:59.064",936
"2162","Hungarian Grand Prix",2015,6422010,"01:47:02.010",936
"2163","Hungarian Grand Prix",2015,6428563,"01:47:08.563",936
"2164","Hungarian Grand Prix",2015,6428861,"01:47:08.860",936
"2165","Hungarian Grand Prix",2015,6437013,"01:47:17.012",936
"2166","Hungarian Grand Prix",2015,6439115,"01:47:19.114",936
"2167","Hungarian Grand Prix",2015,6443443,"01:47:23.443",936
"2168","Hungarian Grand Prix",2015,6444263,"01:47:24.262",936
"2169","Hungarian Grand Prix",2015,6450213,"01:47:30.212",936
"2170","Hungarian Grand Prix",2015,6455127,"01:47:35.127",936
"2171","Italian Grand Prix",2015,4680688,"01:18:00.688",938
"2172","Italian Grand Prix",2015,4705730,"01:18:25.729",938
"2173","Italian Grand Prix",2015,4728323,"01:18:48.323",938
"2174","Italian Grand Prix",2015,4728684,"01:18:48.684",938
"2175","Italian Grand Prix",2015,4749548,"01:19:09.547",938
"2176","Italian Grand Prix",2015,4753471,"01:19:13.470",938
"2177","Japanese Grand Prix",2015,5286508,"01:28:06.507",940
"2178","Japanese Grand Prix",2015,5305472,"01:28:25.471",940
"2179","Japanese Grand Prix",2015,5307358,"01:28:27.358",940
"2180","Japanese Grand Prix",2015,5320276,"01:28:40.275",940
"2181","Japanese Grand Prix",2015,5323254,"01:28:43.253",940
"2182","Japanese Grand Prix",2015,5342067,"01:29:02.067",940
"2183","Japanese Grand Prix",2015,5358806,"01:29:18.805",940
"2184","Japanese Grand Prix",2015,5360083,"01:29:20.082",940
"2185","Japanese Grand Prix",2015,5381823,"01:29:41.823",940
"2186","Malaysian Grand Prix",2015,6065793,"01:41:05.792",927
"2187","Malaysian Grand Prix",2015,6074362,"01:41:14.362",927
"2188","Malaysian Grand Prix",2015,6078103,"01:41:18.103",927
"2189","Malaysian Grand Prix",2015,6119615,"01:41:59.614",927
"2190","Malaysian Grand Prix",2015,6136202,"01:42:16.202",927
"2191","Malaysian Grand Prix",2015,6139379,"01:42:19.378",927
"2192","Malaysian Grand Prix",2015,6163555,"01:42:43.555",927
"2193","Mexican Grand Prix",2015,6155038,"01:42:35.037",943
"2194","Mexican Grand Prix",2015,6156992,"01:42:36.992",943
"2195","Mexican Grand Prix",2015,6169630,"01:42:49.630",943
"2196","Mexican Grand Prix",2015,6171610,"01:42:51.609",943
"2197","Mexican Grand Prix",2015,6174720,"01:42:54.720",943
"2198","Mexican Grand Prix",2015,6176531,"01:42:56.530",943
"2199","Mexican Grand Prix",2015,6180898,"01:43:00.898",943
"2200","Mexican Grand Prix",2015,6189381,"01:43:09.381",943
"2201","Mexican Grand Prix",2015,6190267,"01:43:10.266",943
"2202","Mexican Grand Prix",2015,6192972,"01:43:12.971",943
"2203","Mexican Grand Prix",2015,6193576,"01:43:13.576",943
"2204","Mexican Grand Prix",2015,6195218,"01:43:15.217",943
"2205","Mexican Grand Prix",2015,6203810,"01:43:23.810",943
"2206","Mexican Grand Prix",2015,6204252,"01:43:24.252",943
"2207","Monaco Grand Prix",2015,6558420,"01:49:18.420",931
"2208","Monaco Grand Prix",2015,6562906,"01:49:22.905",931
"2209","Monaco Grand Prix",2015,6564473,"01:49:24.472",931
"2210","Monaco Grand Prix",2015,6570385,"01:49:30.385",931
"2211","Monaco Grand Prix",2015,6572028,"01:49:32.028",931
"2212","Monaco Grand Prix",2015,6572765,"01:49:32.765",931
"2213","Monaco Grand Prix",2015,6573433,"01:49:33.432",931
"2214","Monaco Grand Prix",2015,6574483,"01:49:34.483",931
"2215","Monaco Grand Prix",2015,6582046,"01:49:42.046",931
"2216","Monaco Grand Prix",2015,6583476,"01:49:43.475",931
"2217","Monaco Grand Prix",2015,6584652,"01:49:44.652",931
"2218","Monaco Grand Prix",2015,6586835,"01:49:46.835",931
"2219","Monaco Grand Prix",2015,6589579,"01:49:49.578",931
"2220","Monaco Grand Prix",2015,6604209,"01:50:04.208",931
"2221","Russian Grand Prix",2015,5831024,"01:37:11.024",941
"2222","Russian Grand Prix",2015,5836977,"01:37:16.976",941
"2223","Russian Grand Prix",2015,5859942,"01:37:39.942",941
"2224","Russian Grand Prix",2015,5869855,"01:37:49.854",941
"2225","Russian Grand Prix",2015,5903382,"01:38:23.381",941
"2226","Russian Grand Prix",2015,5887532,"01:38:07.532",941
"2227","Russian Grand Prix",2015,5892112,"01:38:12.112",941
"2228","Russian Grand Prix",2015,5910491,"01:38:30.490",941
"2229","Russian Grand Prix",2015,5919448,"01:38:39.448",941
"2230","Russian Grand Prix",2015,5922234,"01:38:42.234",941
"2231","Singapore Grand Prix",2015,7282118,"02:01:22.118",939
"2232","Singapore Grand Prix",2015,7283596,"02:01:23.595",939
"2233","Singapore Grand Prix",2015,7299272,"02:01:39.271",939
"2234","Singapore Grand Prix",2015,7306838,"02:01:46.837",939
"2235","Singapore Grand Prix",2015,7316322,"02:01:56.322",939
"2236","Singapore Grand Prix",2015,7317626,"02:01:57.626",939
"2237","Singapore Grand Prix",2015,7332954,"02:02:12.953",939
"2238","Singapore Grand Prix",2015,7333568,"02:02:13.568",939
"2239","Singapore Grand Prix",2015,7334978,"02:02:14.978",939
"2240","Singapore Grand Prix",2015,7372163,"02:02:52.162",939
"2241","Singapore Grand Prix",2015,7379625,"02:02:59.625",939
"2242","Singapore Grand Prix",2015,7379836,"02:02:59.836",939
"2243","Spanish Grand Prix",2015,6072555,"01:41:12.555",930
"2244","Spanish Grand Prix",2015,6090106,"01:41:30.105",930
"2245","Spanish Grand Prix",2015,6117897,"01:41:57.896",930
"2246","Spanish Grand Prix",2015,6131772,"01:42:11.771",930
"2247","Spanish Grand Prix",2015,6132557,"01:42:12.556",930
"2248","Spanish Grand Prix",2015,6153869,"01:42:33.868",930
"2249","United States Grand Prix",2015,6652703,"01:50:52.703",942
"2250","United States Grand Prix",2015,6655553,"01:50:55.552",942
"2251","United States Grand Prix",2015,6656084,"01:50:56.083",942
"2252","United States Grand Prix",2015,6675062,"01:51:15.061",942
"2253","United States Grand Prix",2015,6677116,"01:51:17.115",942
"2254","United States Grand Prix",2015,6680761,"01:51:20.761",942
"2255","United States Grand Prix",2015,6683322,"01:51:23.322",942
"2256","United States Grand Prix",2015,6684976,"01:51:24.975",942
"2257","United States Grand Prix",2015,6692960,"01:51:32.960",942
"2258","United States Grand Prix",2015,6706074,"01:51:46.073",942
"2259","United States Grand Prix",2015,6707519,"01:51:47.519",942
"2260","United States Grand Prix",2015,6727980,"01:52:07.979",942
"2261","Abu Dhabi Grand Prix",2016,5884013,"01:38:04.012",968
"2262","Abu Dhabi Grand Prix",2016,5884452,"01:38:04.452",968
"2263","Abu Dhabi Grand Prix",2016,5884856,"01:38:04.855",968
"2264","Abu Dhabi Grand Prix",2016,5885698,"01:38:05.698",968
"2265","Abu Dhabi Grand Prix",2016,5889328,"01:38:09.328",968
"2266","Abu Dhabi Grand Prix",2016,5902829,"01:38:22.828",968
"2267","Abu Dhabi Grand Prix",2016,5934127,"01:38:54.127",968
"2268","Abu Dhabi Grand Prix",2016,5942789,"01:39:02.788",968
"2269","Abu Dhabi Grand Prix",2016,5943449,"01:39:03.448",968
"2270","Abu Dhabi Grand Prix",2016,5943909,"01:39:03.908",968
"2271","Abu Dhabi Grand Prix",2016,5960790,"01:39:20.789",968
"2272","Abu Dhabi Grand Prix",2016,5979126,"01:39:39.126",968
"2273","Australian Grand Prix",2016,6495565,"01:48:15.564",948
"2274","Australian Grand Prix",2016,6503625,"01:48:23.625",948
"2275","Australian Grand Prix",2016,6505208,"01:48:25.207",948
"2276","Australian Grand Prix",2016,6519895,"01:48:39.895",948
"2277","Australian Grand Prix",2016,6554544,"01:49:14.543",948
"2278","Australian Grand Prix",2016,6567646,"01:49:27.645",948
"2279","Australian Grand Prix",2016,6569764,"01:49:29.764",948
"2280","Australian Grand Prix",2016,6570718,"01:49:30.717",948
"2281","Australian Grand Prix",2016,6571245,"01:49:31.244",948
"2282","Australian Grand Prix",2016,6572398,"01:49:32.398",948
"2283","Australian Grand Prix",2016,6578964,"01:49:38.963",948
"2284","Australian Grand Prix",2016,6581171,"01:49:41.171",948
"2285","Australian Grand Prix",2016,6587264,"01:49:47.264",948
"2286","Austrian Grand Prix",2016,5258107,"01:27:38.106",956
"2287","Austrian Grand Prix",2016,5263826,"01:27:43.826",956
"2288","Austrian Grand Prix",2016,5264131,"01:27:44.131",956
"2289","Austrian Grand Prix",2016,5274817,"01:27:54.817",956
"2290","Austrian Grand Prix",2016,5289088,"01:28:09.087",956
"2291","Austrian Grand Prix",2016,5295813,"01:28:15.813",956
"2292","Austrian Grand Prix",2016,5302775,"01:28:22.774",956
"2293","Austrian Grand Prix",2016,5305507,"01:28:25.506",956
"2294","Bahrain Grand Prix",2016,5614696,"01:33:34.695",949
"2295","Bahrain Grand Prix",2016,5624978,"01:33:44.978",949
"2296","Bahrain Grand Prix",2016,5644844,"01:34:04.844",949
"2297","Bahrain Grand Prix",2016,5677190,"01:34:37.189",949
"2298","Bahrain Grand Prix",2016,5692995,"01:34:52.994",949
"2299","Bahrain Grand Prix",2016,5695625,"01:34:55.625",949
"2300","Belgian Grand Prix",2016,6291058,"01:44:51.057",960
"2301","Belgian Grand Prix",2016,6305171,"01:45:05.171",960
"2302","Belgian Grand Prix",2016,6318692,"01:45:18.692",960
"2303","Belgian Grand Prix",2016,6326965,"01:45:26.965",960
"2304","Belgian Grand Prix",2016,6331718,"01:45:31.717",960
"2305","Belgian Grand Prix",2016,6336452,"01:45:36.452",960
"2306","Belgian Grand Prix",2016,6350503,"01:45:50.502",960
"2307","Belgian Grand Prix",2016,6351209,"01:45:51.208",960
"2308","Belgian Grand Prix",2016,6352167,"01:45:52.167",960
"2309","Belgian Grand Prix",2016,6356931,"01:45:56.930",960
"2310","Belgian Grand Prix",2016,6362196,"01:46:02.195",960
"2311","Belgian Grand Prix",2016,6364935,"01:46:04.935",960
"2312","Belgian Grand Prix",2016,6367532,"01:46:07.532",960
"2313","Belgian Grand Prix",2016,6378155,"01:46:18.154",960
"2314","Belgian Grand Prix",2016,6384223,"01:46:24.222",960
"2315","Brazilian Grand Prix",2016,10861335,"03:01:01.334",967
"2316","Brazilian Grand Prix",2016,10872790,"03:01:12.790",967
"2317","Brazilian Grand Prix",2016,10882816,"03:01:22.816",967
"2318","Brazilian Grand Prix",2016,10886681,"03:01:26.681",967
"2319","Brazilian Grand Prix",2016,10887669,"03:01:27.668",967
"2320","Brazilian Grand Prix",2016,10890495,"03:01:30.495",967
"2321","Brazilian Grand Prix",2016,10891162,"03:01:31.162",967
"2322","Brazilian Grand Prix",2016,10891821,"03:01:31.820",967
"2323","Brazilian Grand Prix",2016,10903955,"03:01:43.954",967
"2324","Brazilian Grand Prix",2016,10905767,"03:01:45.766",967
"2325","Brazilian Grand Prix",2016,10906627,"03:01:46.627",967
"2326","Brazilian Grand Prix",2016,10907144,"03:01:47.144",967
"2327","Brazilian Grand Prix",2016,10912527,"03:01:52.527",967
"2328","Brazilian Grand Prix",2016,10912890,"03:01:52.889",967
"2329","Brazilian Grand Prix",2016,10921833,"03:02:01.833",967
"2330","Brazilian Grand Prix",2016,10943329,"03:02:23.328",967
"2331","British Grand Prix",2016,5695831,"01:34:55.831",957
"2332","British Grand Prix",2016,5704081,"01:35:04.081",957
"2333","British Grand Prix",2016,5712742,"01:35:12.742",957
"2334","British Grand Prix",2016,5722042,"01:35:22.042",957
"2335","British Grand Prix",2016,5765574,"01:36:05.573",957
"2336","British Grand Prix",2016,5772772,"01:36:12.771",957
"2337","British Grand Prix",2016,5773543,"01:36:13.542",957
"2338","British Grand Prix",2016,5781689,"01:36:21.689",957
"2339","British Grand Prix",2016,5787485,"01:36:27.484",957
"2340","British Grand Prix",2016,5788431,"01:36:28.430",957
"2341","Canadian Grand Prix",2016,5465296,"01:31:05.296",954
"2342","Canadian Grand Prix",2016,5470307,"01:31:10.306",954
"2343","Canadian Grand Prix",2016,5511718,"01:31:51.717",954
"2344","Canadian Grand Prix",2016,5518316,"01:31:58.315",954
"2345","Canadian Grand Prix",2016,5527389,"01:32:07.389",954
"2346","Canadian Grand Prix",2016,5528313,"01:32:08.313",954
"2347","Canadian Grand Prix",2016,5528930,"01:32:08.930",954
"2348","Chinese Grand Prix",2016,5933891,"01:38:53.890",950
"2349","Chinese Grand Prix",2016,5971667,"01:39:31.667",950
"2350","Chinese Grand Prix",2016,5979827,"01:39:39.827",950
"2351","Chinese Grand Prix",2016,5986579,"01:39:46.578",950
"2352","Chinese Grand Prix",2016,5999763,"01:39:59.762",950
"2353","Chinese Grand Prix",2016,6009402,"01:40:09.402",950
"2354","Chinese Grand Prix",2016,6012121,"01:40:12.121",950
"2355","Chinese Grand Prix",2016,6013159,"01:40:13.158",950
"2356","Chinese Grand Prix",2016,6018018,"01:40:18.018",950
"2357","Chinese Grand Prix",2016,6020083,"01:40:20.082",950
"2358","Chinese Grand Prix",2016,6028174,"01:40:28.173",950
"2359","Chinese Grand Prix",2016,6031144,"01:40:31.144",950
"2360","Chinese Grand Prix",2016,6035881,"01:40:35.881",950
"2361","European Grand Prix",2016,5572366,"01:32:52.365",955
"2362","European Grand Prix",2016,5589062,"01:33:09.061",955
"2363","European Grand Prix",2016,5597607,"01:33:17.606",955
"2364","European Grand Prix",2016,5605468,"01:33:25.467",955
"2365","European Grand Prix",2016,5628701,"01:33:48.701",955
"2366","European Grand Prix",2016,5633252,"01:33:53.252",955
"2367","European Grand Prix",2016,5641595,"01:34:01.595",955
"2368","European Grand Prix",2016,5643062,"01:34:03.061",955
"2369","European Grand Prix",2016,5650074,"01:34:10.073",955
"2370","European Grand Prix",2016,5657741,"01:34:17.740",955
"2371","European Grand Prix",2016,5677183,"01:34:37.182",955
"2372","German Grand Prix",2016,5444200,"01:30:44.199",959
"2373","German Grand Prix",2016,5451196,"01:30:51.195",959
"2374","German Grand Prix",2016,5457613,"01:30:57.613",959
"2375","German Grand Prix",2016,5460045,"01:31:00.045",959
"2376","German Grand Prix",2016,5476770,"01:31:16.770",959
